Entity	Code	Year	"GDP per capita, PPP (constant 2017 international $)"	Population (historical estimates)	"Homicide rate per 100,000 population - Both sexes - All ages"
Haiti	HTI	2021	2870.145	11447575	13.007129
Honduras	HND	1990	3912.7021	5053235	9.806251
Honduras	HND	1991	3678.262	5196892	13.542591
Honduras	HND	1992	3793.7112	5344774	17.86991
Honduras	HND	1993	3928.3718	5496843	22.78623
Honduras	HND	1994	3827.9932	5652937	29.762339
Honduras	HND	1995	3953.1025	5812836	26.389893
Honduras	HND	1999	3886.9856	6477370	39.568558
Honduras	HND	2000	4058.0288	6656727	47.71115
Honduras	HND	2001	4058.1116	6837861	51.0101
Honduras	HND	2002	4101.277	7019912	51.610367
Honduras	HND	2003	4179.423	7201883	56.554672
Honduras	HND	2004	4330.7393	7383408	49.286194
Honduras	HND	2005	4482.758	7564615	42.460865
Honduras	HND	2006	4665.767	7745204	40.25719
Honduras	HND	2007	4842.423	7924462	45.277523
Honduras	HND	2008	4936.869	8101776	54.987938
Honduras	HND	2009	4714.679	8277309	63.7889
Honduras	HND	2010	4790.1094	8450936	73.79067
Honduras	HND	2011	4874.8735	8622510	82.38905
Honduras	HND	2012	4978.074	8792370	81.570755
Honduras	HND	2013	5020.937	8960654	71.769295
Honduras	HND	2014	5079.7036	9127851	64.53877
Honduras	HND	2015	5180.1865	9294510	55.38756
Honduras	HND	2016	5287.253	9460798	54.435158
Honduras	HND	2017	5447.6987	9626845	40.13777
Honduras	HND	2018	5561.2627	9792854	37.874573
Honduras	HND	2019	5613.6606	9958832	40.94859
Honduras	HND	2020	5028.145	10121762	35.695362
Honduras	HND	2021	5572.177	10278346	38.245457
Hong Kong	HKG	1990	28797.69	5838573	2.3464637
Hong Kong	HKG	1991	30188.373	5923453	1.5531497
Hong Kong	HKG	1992	31802.443	6007690	1.7976973
Hong Kong	HKG	1993	33199.344	6089809	1.4121956
Hong Kong	HKG	1994	34419.348	6168709	1.5562419
Hong Kong	HKG	1995	34545.53	6243859	1.1691488
Hong Kong	HKG	1996	34452.99	6333446	1.2157683
Hong Kong	HKG	1997	35909.793	6441245	1.583547
Hong Kong	HKG	1998	33516.355	6546051	0.9776877
Hong Kong	HKG	1999	34029.938	6641959	0.9485146
Hong Kong	HKG	2000	36316.242	6731195	0.6388167
Hong Kong	HKG	2001	36251.758	6801538	0.97036827
Hong Kong	HKG	2002	36689.49	6848847	1.0074688
Hong Kong	HKG	2003	37885.547	6886463	0.7551053
Hong Kong	HKG	2004	40861.684	6915997	0.6506653
Hong Kong	HKG	2005	43689.34	6936872	0.49013427
Hong Kong	HKG	2006	46462.46	6960600	0.5028306
Hong Kong	HKG	2007	49042.777	7001452	0.2570894
Hong Kong	HKG	2008	49787.645	7050673	0.51058924
Hong Kong	HKG	2009	48458.87	7094600	0.6624762
Hong Kong	HKG	2010	51359.81	7132437	0.49071583
Hong Kong	HKG	2011	53471.797	7175370	0.23692176
Hong Kong	HKG	2012	53783.945	7234062	0.3732344
Hong Kong	HKG	2013	55229.605	7296820	0.8496845
Hong Kong	HKG	2014	56358.043	7352180	0.36723787
Hong Kong	HKG	2015	57214.69	7399845	0.2973038
Hong Kong	HKG	2016	58098.395	7435925	0.37655023
Hong Kong	HKG	2017	59842.215	7461508	0.32165036
Hong Kong	HKG	2018	61055.34	7481563	0.64157784
Hong Kong	HKG	2019	59588.52	7496121	0.32016557
Hong Kong	HKG	2020	55888.688	7500955	0.2932959
Hong Kong	HKG	2021	59978.15	7494580	0.30688852
Hungary	HUN	1990		10375989	1.9371647
Hungary	HUN	1991	16429.701	10374750	2.9591084
Hungary	HUN	1992	15932.5	10370067	2.9411592
Hungary	HUN	1993	15858.785	10357423	2.8771644
Hungary	HUN	1994	16348.531	10342435	3.026367
Hungary	HUN	1995	16615.162	10327171	2.8662257
Hungary	HUN	1996	16657.443	10308272	2.6289577
Hungary	HUN	1997	17215.654	10286223	2.8095841
Hungary	HUN	1998	17928.734	10260965	2.8164988
Hungary	HUN	1999	18531.75	10230263	2.4730563
Hungary	HUN	2000	19412.184	10202054	2.0093992
Hungary	HUN	2001	20249.447	10177955	2.4955897
Hungary	HUN	2002	21270.012	10148404	2.000315
Hungary	HUN	2003	22200.104	10118060	2.253396
Hungary	HUN	2004	23362.812	10094499	2.070436
Hungary	HUN	2005	24414.582	10073533	1.6280298
Hungary	HUN	2006	25417.547	10057063	1.7301275
Hungary	HUN	2007	25527.564	10041171	1.5336856
Hungary	HUN	2008	25829.033	10023508	1.8057547
Hungary	HUN	2009	24162.268	10008581	1.3888085
Hungary	HUN	2010	24477.576	9986832	1.3818206
Hungary	HUN	2011	25005.287	9953247	1.4568114
Hungary	HUN	2012	24820.516	9922133	1.249732
Hungary	HUN	2013	25337.588	9894637	1.5563983
Hungary	HUN	2014	26481.166	9867906	1.4795446
Hungary	HUN	2015	27528.307	9844250	2.2449663
Hungary	HUN	2016	28217.354	9815106	2.0580525
Hungary	HUN	2017	29501.121	9788940	1.6344975
Hungary	HUN	2018	31122.502	9776361	0.87967324
Hungary	HUN	2019	32649.143	9771799	0.65494615
Hungary	HUN	2020	31231.596	9750571	0.8204647
Hungary	HUN	2021	33593.152	9709784	0.7724166
Iceland	ISL	1994		266230	0
Iceland	ISL	1995	33666.18	267689	0
Iceland	ISL	1996	35014.2	269140	0.37155867
Iceland	ISL	1997	36732.934	271363	0.7370405
Iceland	ISL	1998	39017.438	274292	0
Iceland	ISL	1999	40103.867	277634	0.7203936
Iceland	ISL	2000	41530.516	281469	1.7764387
Iceland	ISL	2001	42626.92	285245	0.35058442
Iceland	ISL	2002	42484.516	287799	1.3898637
Iceland	ISL	2005	48104.652	297037	1.010004
Iceland	ISL	2006	49956.848	304086	0
Iceland	ISL	2007	52827.01	311859	0.6413278
Iceland	ISL	2008	52999.438	317722	0
Iceland	ISL	2009	48770.95	318809	0.3136758
Iceland	ISL	2010	47457.62	318346	0.6282729
Iceland	ISL	2011	48186.168	319308	0.93957585
Iceland	ISL	2012	48440.254	320988	0.3115464
Iceland	ISL	2013	50168.688	324036	0.30861863
Iceland	ISL	2014	50450.742	327650	0.3052098
Iceland	ISL	2015	52142.934	331068	0.9061815
Iceland	ISL	2016	54665.766	335677	0.29790765
Iceland	ISL	2017	55638.492	343641	0.87302697
Iceland	ISL	2018	56816.363	352951	0.8499884
Iceland	ISL	2019	56923.17	360787	0.27718145
Iceland	ISL	2020	52174.574	366682	1.3636277
Iceland	ISL	2021	53586.156	370338	0.5400516
India	IND	1990	1819.0216	870452160	5.0734553
India	IND	1991	1800.0109	888941760	5.46425
India	IND	1992	1859.7148	907574080	5.474815
India	IND	1993	1908.5782	926351296	5.175898
India	IND	1994	1994.944	945261952	5.020619
India	IND	1995	2103.727	964279104	4.810433
India	IND	1996	2218.8245	983281216	4.7709646
India	IND	1997	2264.7957	1002335232	4.7307525
India	IND	1998	2359.8926	1021434560	4.825762
India	IND	1999	2521.5767	1040500032	4.5921187
India	IND	2000	2571.1497	1059633664	4.5456276
India	IND	2001	2646.8782	1078970880	4.3022475
India	IND	2002	2699.1782	1098313088	4.1642046
India	IND	2003	2861.5747	1117415168	3.967281
India	IND	2004	3037.0637	1136264576	4.0914764
India	IND	2005	3225.5444	1154638720	3.9055507
India	IND	2006	3432.8193	1172373760	3.8350396
India	IND	2007	3642.0024	1189691776	3.8129203
India	IND	2008	3701.3955	1206734848	3.8118565
India	IND	2009	3937.2375	1223640192	3.744892
India	IND	2010	4213.363	1240613632	3.744921
India	IND	2011	4374.2324	1257621248	3.788104
India	IND	2012	4551.8623	1274487168	3.7252629
India	IND	2013	4780.12	1291132032	3.5533159
India	IND	2014	5071.047	1307246464	3.6225762
India	IND	2015	5411.8755	1322866560	3.3543067
India	IND	2016	5789.678	1338636288	3.1614263
India	IND	2017	6112.0664	1354195712	3.0288827
India	IND	2018	6436.1533	1369003264	2.993784
India	IND	2019	6608.624	1383112064	2.926661
India	IND	2020	6114.0317	1396387072	2.9111555
India	IND	2021	6592.042	1407563904	2.9362788
Indonesia	IDN	1998	5474.5977	207855488	0.84577996
Indonesia	IDN	1999	5435.7554	210996912	0.99053586
Indonesia	IDN	2000	5621.262	214072416	1.0295581
Indonesia	IDN	2003	6121.666	223080128	0.7329205
Indonesia	IDN	2004	6348.2944	225938592	0.62804675
Iran	IRN	2009	14473.833	74322688	2.9802475
Iran	IRN	2013	14113.458	78458928	2.596263
Iran	IRN	2014	14538.521	79961672	2.42116
Iraq	IRQ	1990	7449.4717	17658384	6.614423
Iraq	IRQ	1991	2650.087	17846384	6.5615554
Iraq	IRQ	1992	3410.7405	18385682	7.5983076
Iraq	IRQ	1993	4234.2407	19295822	5.7940016
Iraq	IRQ	1994	4190.641	20248074	6.2573857
Iraq	IRQ	2008	7955.6963	29218384	15.729824
Iraq	IRQ	2009	7933.8213	30289044	8.432093
Iraq	IRQ	2010	8178.305	31264880	8.607103
Iraq	IRQ	2011	8493.082	32378066	8.1351385
Iraq	IRQ	2012	9251.982	33864452	7.9641047
Iraq	IRQ	2013	9503.875	35481804	9.410459
Ireland	IRL	1990	26706.256	3485370	0.48775247
Ireland	IRL	1991	27065.535	3504806	0.656242
Ireland	IRL	1992	27780.229	3528370	0.70854306
Ireland	IRL	1993	28386.002	3545700	0.64867306
Ireland	IRL	1994	29901.75	3559396	0.70236605
Ireland	IRL	1995	32614.967	3579486	1.2012911
Ireland	IRL	1996	34745.805	3606725	1.1644903
Ireland	IRL	1997	38190.5	3640157	1.043913
Ireland	IRL	1998	41107.3	3678670	1.0329828
Ireland	IRL	1999	44926.527	3719918	1.0215297
Ireland	IRL	2000	48500.348	3768954	0.98170567
Ireland	IRL	2001	50266.957	3829019	1.3580506
Ireland	IRL	2002	52342.86	3894256	1.3352995
Ireland	IRL	2003	53049.168	3958706	0.9346491
Ireland	IRL	2004	55623.887	4031961	0.744056
Ireland	IRL	2005	57548.996	4121220	1.2617637
Ireland	IRL	2006	58812.305	4234809	1.4640574
Ireland	IRL	2007	60170.418	4359841	1.7890589
Ireland	IRL	2008	56312.504	4452393	1.1454515
Ireland	IRL	2009	52902.887	4499797	1.1778321
Ireland	IRL	2010	53500.914	4524581	1.215581
Ireland	IRL	2011	53712.285	4544504	0.92419386
Ireland	IRL	2012	53482.2	4564550	1.1392142
Ireland	IRL	2013	53800.207	4588830	1.1113939
Ireland	IRL	2015	71490.805	4665764	0.6644148
Ireland	IRL	2016	72106.8	4715791	0.72098243
Ireland	IRL	2017	77749.2	4771860	0.8172925
Ireland	IRL	2018	83340.39	4834506	0.80670065
Ireland	IRL	2019	86681.27	4896021	0.6535922
Ireland	IRL	2020	91099.75	4946123	0.6671898
Ireland	IRL	2021	102496.22	4986525	0.4411889
Isle of Man	IMN	2011		84360	1.1855435
Isle of Man	IMN	2012		84352	2.3714104
Isle of Man	IMN	2013		84167	2.3768919
Isle of Man	IMN	2014		83916	3.5758557
Isle of Man	IMN	2015		83614	1.1962724
Isle of Man	IMN	2016		83472	0
Israel	ISR	1990		4803255	3.0604253
Israel	ISR	1991		4942821	2.2659166
Israel	ISR	1992		5079388	2.933424
Israel	ISR	1993		5213005	2.7047775
Israel	ISR	1994		5346294	2.6186373
Israel	ISR	1995	26668.62	5478738	2.0442677
Israel	ISR	1996	27520.047	5612491	2.0846345
Israel	ISR	1997	27858.4	5743280	2.7162166
Israel	ISR	1998	28349.146	5869504	2.5044706
Israel	ISR	1999	28556.795	5994091	2.2855854
Israel	ISR	2000	30223.883	6116955	2.5175912
Israel	ISR	2001	29618.418	6237984	3.0939493
Israel	ISR	2002	28994.697	6356697	3.272142
Israel	ISR	2003	28872.818	6475917	2.6405542
Israel	ISR	2004	29724.146	6595990	2.4105568
Israel	ISR	2005	30412.078	6714119	2.517082
Israel	ISR	2006	31547.232	6832082	2.2394361
Israel	ISR	2007	32861.67	6952007	1.9418864
Israel	ISR	2008	33332.59	7074530	1.6962277
Israel	ISR	2009	32832.73	7199704	2.0000827
Israel	ISR	2010	34065.844	7328439	2.046819
Israel	ISR	2011	35301.82	7459750	1.9705757
Israel	ISR	2012	35552.85	7592099	1.6859617
Israel	ISR	2013	36436.383	7726675	1.6436564
Israel	ISR	2014	37144.48	7863849	1.3733737
Israel	ISR	2015	37321.016	8007777	1.3736645
Israel	ISR	2016	38251.297	8159015	1.2746646
Israel	ISR	2017	39121.297	8309256	1.4802767
Israel	ISR	2018	39936.77	8456487	1.3717287
Israel	ISR	2019	40810.055	8607922	1.5334716
Israel	ISR	2020	39351.895	8757487	1.4273497
Israel	ISR	2021	42061.242	8900057	1.9438074
Italy	ITA	1990	36585.68	56756560	3.160868
Italy	ITA	1991	37122.82	56794488	3.412303
Italy	ITA	1992	37407.11	56833184	2.5970743
Italy	ITA	1993	37065.434	56869456	1.8832606
Italy	ITA	1994	37855.008	56883820	1.7034721
Italy	ITA	1995	38947.203	56885124	1.7790239
Italy	ITA	1996	39429.496	56898972	1.6748984
Italy	ITA	1997	40129.902	56925808	1.5335753
Italy	ITA	1998	40844.746	56938736	1.5613272
Italy	ITA	1999	41501.79	56945064	1.4382281
Italy	ITA	2000	43053.934	56966400	1.3446523
Italy	ITA	2001	43869.43	56994992	1.243969
Italy	ITA	2002	43915.387	57107576	1.1276963
Italy	ITA	2005	44260.83	58199876	1.0481122
Italy	ITA	2006	44918.17	58429904	1.0696578
Italy	ITA	2007	45356.535	58778480	1.0735221
Italy	ITA	2008	44623.6	59224228	1.0384264
Italy	ITA	2009	42074.92	59562844	0.99055046
Italy	ITA	2010	42664.355	59822452	0.8842834
Italy	ITA	2011	42892.305	60025952	0.9196023
Italy	ITA	2012	41501.71	60190152	0.8805428
Italy	ITA	2013	40268.113	60312600	0.8323302
Italy	ITA	2014	39898.527	60322792	0.7874304
Italy	ITA	2015	40247.83	60232908	0.77864414
Italy	ITA	2016	40837.74	60118628	0.6720047
Italy	ITA	2017	41581.12	60004024	0.6266246
Italy	ITA	2018	42045.92	59877432	0.5995582
Italy	ITA	2019	42739.05	59727936	0.53073996
Italy	ITA	2020	39065.28	59500576	0.47898695
Italy	ITA	2021	41929.43	59240336	0.51147586
Jamaica	JAM	1990	8692.502	2392035	22.742195
Jamaica	JAM	1991	9038.113	2411869	23.467297
Jamaica	JAM	1992	9128.912	2434580	25.959368
Jamaica	JAM	1993	9889.122	2459064	26.717505
Jamaica	JAM	1994	9924.545	2484186	27.856258
Jamaica	JAM	1995	10055.8	2509369	31.083475
Jamaica	JAM	1996	9951.085	2532895	36.51949
Jamaica	JAM	1997	9752.657	2554952	40.626945
Jamaica	JAM	1998	9445.078	2576569	33.338936
Jamaica	JAM	1999	9471.599	2596276	32.893337
Jamaica	JAM	2000	9496.543	2612203	33.955986
Jamaica	JAM	2001	9575.876	2625410	43.383774
Jamaica	JAM	2002	9719.603	2638248	39.609688
Jamaica	JAM	2003	10027.369	2651034	36.7782
Jamaica	JAM	2004	10110.535	2664027	55.21721
Jamaica	JAM	2005	10151.977	2676868	62.535885
Jamaica	JAM	2006	10396.593	2689658	49.820415
Jamaica	JAM	2007	10500.334	2701222	58.64015
Jamaica	JAM	2008	10376.103	2711378	59.711445
Jamaica	JAM	2009	9885.024	2722405	61.82042
Jamaica	JAM	2010	9700.027	2733904	52.928127
Jamaica	JAM	2011	9823.773	2746169	41.25747
Jamaica	JAM	2012	9715.208	2759819	39.930183
Jamaica	JAM	2013	9718.625	2773134	43.34454
Jamaica	JAM	2014	9745.554	2784542	36.0921
Jamaica	JAM	2015	9800.507	2794455	43.264412
Jamaica	JAM	2016	9906.04	2802699	48.310635
Jamaica	JAM	2017	9984.577	2808388	58.646004
Jamaica	JAM	2018	10160.764	2811842	45.84195
Jamaica	JAM	2019	10244.366	2813776	47.62289
Jamaica	JAM	2020	9198.148	2820438	47.262203
Jamaica	JAM	2021	9596.564	2827701	52.127274
Japan	JPN	1990	32846.39	123686320	0.54654384
Japan	JPN	1991	33870.375	124073992	0.51501524
Japan	JPN	1992	34048.785	124444696	0.5408025
Japan	JPN	1993	33782.734	124779576	0.57301044
Japan	JPN	1994	34053.523	125119264	0.6002273
Japan	JPN	1995	34867.582	125433968	0.5771961
Japan	JPN	1996	35878.79	125726224	0.5185871
Japan	JPN	1997	36144.617	126027984	0.56336695
Japan	JPN	1998	35588.625	126308392	0.6135776
Japan	JPN	1999	35405.082	126555064	0.581565
Japan	JPN	2000	36323.094	126803864	0.53468406
Japan	JPN	2001	36375.586	127065736	0.548535
Japan	JPN	2002	36306.332	127301744	0.5200243
Japan	JPN	2003	36784.883	127502352	0.5466566
Japan	JPN	2004	37576.39	127671288	0.5474998
Japan	JPN	2005	38250.637	127798376	0.5031363
Japan	JPN	2006	38751.004	127902168	0.48396364
Japan	JPN	2007	39280.895	128006424	0.44841498
Japan	JPN	2008	38781.2	128077632	0.5106278
Japan	JPN	2009	36577.863	128117040	0.39495137
Japan	JPN	2010	38069.957	128105432	0.36298227
Japan	JPN	2011	38149.617	128007256	0.34529293
Japan	JPN	2012	38735.895	127853688	0.3355398
Japan	JPN	2013	39569.637	127678920	0.2897894
Japan	JPN	2014	39739.543	127476728	0.30986047
Japan	JPN	2015	40402.582	127250936	0.28526312
Japan	JPN	2016	40727.97	126993856	0.28505316
Japan	JPN	2017	41444.215	126662464	0.24158695
Japan	JPN	2018	41739.203	126255872	0.26454216
Japan	JPN	2019	41697.41	125791680	0.2535939
Japan	JPN	2020	39935.465	125244760	0.25390282
Japan	JPN	2021	40784.383	124612528	0.22870894
Jordan	JOR	1990	8127.6265	3480591	3.4476943
Jordan	JOR	1991	7839.8735	3666384	3.3002589
Jordan	JOR	1992	8500.025	3866894	3.6463435
Jordan	JOR	1993	8426.271	4075763	4.0483255
Jordan	JOR	1994	8426.701	4278165	4.604777
Jordan	JOR	1995	8587.847	4458201	0.7850711
Jordan	JOR	1996	8480.817	4608685	0.9764194
Jordan	JOR	1997	8530.064	4733666	0.88726175
Jordan	JOR	2007	11028.3125	6473460	1.7301421
Jordan	JOR	2008	11540.403	6632880	1.809171
Jordan	JOR	2009	11856.289	6780508	1.5043155
Jordan	JOR	2010	11866.881	6931263	1.6735778
Jordan	JOR	2011	11885.238	7109980	1.9831281
Jordan	JOR	2012	12001.99	7211866	2.2324328
Jordan	JOR	2013	11542.293	7694818	1.8713902
Jordan	JOR	2014	10605.35	8658030	1.9634961
Jordan	JOR	2015	9912.713	9494250	1.5904369
Jordan	JOR	2016	9633.101	9964659	1.3146466
Jordan	JOR	2017	9629.103	10215384	1.3019582
Jordan	JOR	2018	9584.507	10459864	0.8986731
Jordan	JOR	2019	9551.165	10698682	1.1403272
Jordan	JOR	2020	9203.376	10928723	0.98822176
Jordan	JOR	2021	9223.147	11148288	1.0225796
Kazakhstan	KAZ	1990	13475.64	16866574	8.745113
Kazakhstan	KAZ	1991	11917.714	16993796	8.897367
Kazakhstan	KAZ	1992	11294.736	17043420	11.030652
Kazakhstan	KAZ	1993	10292.198	16979700	15.229954
Kazakhstan	KAZ	1994	9126.256	16747153	15.220499
Kazakhstan	KAZ	1995	8552.452	16434323	14.889569
Kazakhstan	KAZ	1996	8726.538	16144248	16.25966
Kazakhstan	KAZ	1997	9016.003	15820435	16.314346
Kazakhstan	KAZ	1998	8998.901	15474257	16.3562
Kazakhstan	KAZ	1999	9330.564	15256256	15.560831
Kazakhstan	KAZ	2000	10275.762	15236256	15.259658
Kazakhstan	KAZ	2001	11682.842	15281288	14.134937
Kazakhstan	KAZ	2002	12827.231	15338962	12.823553
Kazakhstan	KAZ	2003	13973.078	15416709	12.9145565
Kazakhstan	KAZ	2004	15208.44	15521921	13.47127
Kazakhstan	KAZ	2008	19770.217	16196521	11.156719
Kazakhstan	KAZ	2009	19614.734	16402365	10.797221
Kazakhstan	KAZ	2010	20751.258	16627839	8.341434
Kazakhstan	KAZ	2011	21970.084	16864920	8.419846
Kazakhstan	KAZ	2012	22702.578	17102868	7.402269
Kazakhstan	KAZ	2013	23720.816	17345734	6.45692
Kazakhstan	KAZ	2014	24355.756	17592296	5.1386127
Kazakhstan	KAZ	2015	24290.418	17835908	4.782487
Kazakhstan	KAZ	2017	24862.967	18314822	4.995956
Kazakhstan	KAZ	2020	25361.508	18979250	3.192962
Kenya	KEN	2004	3306.79	34791836	3.4482226
Kenya	KEN	2005	3399.404	35843016	3.0231836
Kenya	KEN	2006	3513.3484	36925260	2.9951317
Kenya	KEN	2007	3644.335	38036796	2.896301
Kenya	KEN	2008	3545.5935	39186896	3.1009858
Kenya	KEN	2009	3555.9883	40364448	4.725644
Kenya	KEN	2010	3735.793	41517896	4.638963
Kenya	KEN	2011	3824.1975	42635148	5.3265915
Kenya	KEN	2012	3899.167	43725808	5.429288
Kenya	KEN	2014	4055.1133	45831860	5.029252
Kenya	KEN	2015	4163.925	46851496	4.825887
Kenya	KEN	2016	4244.8574	47894668	4.933743
Kenya	KEN	2017	4312.9087	48948140	5.0379853
Kenya	KEN	2018	4464.813	49953300	3.1409333
Kenya	KEN	2019	4601.2114	50951452	3.0931406
Kenya	KEN	2020	4498.383	51985780	3.5759778
Kenya	KEN	2021	4743.4863	53005616	5.274913
Kiribati	KIR	1991	2005.5131	76627	0
Kiribati	KIR	1992	1989.6298	77922	0
Kiribati	KIR	1993	1976.6847	79110	0
Kiribati	KIR	1994	1981.4297	80280	0
Kiribati	KIR	1995	1951.8351	81497	0
Kiribati	KIR	1996	1952.5427	82848	1.2072701
Kiribati	KIR	1997	1950.3318	84319	0
Kiribati	KIR	1998	2041.9646	85817	0
Kiribati	KIR	1999	1976.3684	87309	0
Kiribati	KIR	2000	2063.556	88840	3.3774085
Kiribati	KIR	2001	1994.9175	90543	4.418376
Kiribati	KIR	2008	1895.8898	103981	6.73297
Kiribati	KIR	2009	1874.5094	106011	0.94343626
Kiribati	KIR	2010	1819.2013	108011	3.703875
Kiribati	KIR	2011	1819.6566	109887	10.011786
Kiribati	KIR	2012	1883.1735	111630	7.167335
Kosovo	OWID_KOS	2008	7032.452	1803379	6.2660465
Kosovo	OWID_KOS	2009	7327.439	1797465	4.061273
Kosovo	OWID_KOS	2010	7627.8916	1792559	5.9133224
Kosovo	OWID_KOS	2011	8040.5938	1799340	3.4457116
Kosovo	OWID_KOS	2012	8105.375	1811418	4.968498
Kosovo	OWID_KOS	2013	8486.565	1805676	2.2706196
Kosovo	OWID_KOS	2014	8796.63	1777812	3.0936956
Kosovo	OWID_KOS	2015	9445.105	1759122	2.3875546
Kosovo	OWID_KOS	2016	10031.044	1750724	2.1705317
Kosovo	OWID_KOS	2017	10436.169	1731670	2.771898
Kosovo	OWID_KOS	2018	10755.168	1709966	2.5731566
Kosovo	OWID_KOS	2019	11318.462	1686856	1.4227626
Kosovo	OWID_KOS	2020	10706.514	1670702	2.2146425
Kosovo	OWID_KOS	2021	11884.18	1662022	1.9855483
Kuwait	KWT	1996	60443.918	1703318	0.9393434
Kuwait	KWT	2001	56580.99	1991676	1.9581518
Kuwait	KWT	2002	56701.06	2047368	1.1233958
Kuwait	KWT	2003	64811.184	2101512	1.3799628
Kuwait	KWT	2004	69723.62	2153485	1.9967675
Kuwait	KWT	2005	74294.34	2235409	1.8341216
Kuwait	KWT	2006	75551.11	2363417	1.9040293
Kuwait	KWT	2007	75498.23	2506774	2.3536272
Kuwait	KWT	2008	73162.9	2650941	1.4334589
Kuwait	KWT	2009	64468.793	2795553	1.7527857
Kuwait	KWT	2010	59780.03	2943364	2.038489
Kuwait	KWT	2011	61356.938	3143827	1.876695
Kuwait	KWT	2012	60588.156	3394668	1.7969383
Kuwait	KWT	2017	50007.3	4124904	1.1151773
Kuwait	KWT	2018	48943.008	4317190	0.85703987
Kuwait	KWT	2019	47314.797	4441105	0.36027116
Kuwait	KWT	2020	43922.63	4360451	0.25226787
Latvia	LVA	1992		2662885	9.726298
Latvia	LVA	1993		2638889	14.665265
Latvia	LVA	1994		2606464	13.35147
Latvia	LVA	1995	9599.146	2570150	11.205569
Latvia	LVA	1996	9959.121	2534288	10.574965
Latvia	LVA	1997	10947.781	2498881	10.884881
Latvia	LVA	1998	11751.714	2462333	10.152956
Latvia	LVA	1999	12174.304	2426357	9.438043
Latvia	LVA	2000	12989.898	2392536	9.947631
Latvia	LVA	2001	13990.844	2359255	9.282613
Latvia	LVA	2002	15157.621	2326150	9.199775
Latvia	LVA	2012	23970.453	2053635	3.4085884
Latvia	LVA	2013	24715.066	2031491	2.461252
Latvia	LVA	2014	25423.488	2011040	3.1824346
Latvia	LVA	2015	26628.355	1991951	3.3635306
Latvia	LVA	2016	27509.336	1973477	3.496369
Latvia	LVA	2017	28673.562	1954861	4.143514
Latvia	LVA	2018	30051.402	1935632	4.339671
Latvia	LVA	2019	31038.68	1916552	3.391501
Latvia	LVA	2020	30568.502	1897057	3.6899357
Latvia	LVA	2021	32081.455	1873926	3.0417538
Lebanon	LBN	2008	16522.334	4887615	3.744159
Lebanon	LBN	2009	17979.258	4951138	2.9286218
Lebanon	LBN	2010	19239.564	4995799	3.262741
Lebanon	LBN	2011	19216.969	5045061	3.3299925
Lebanon	LBN	2012	19202.547	5178338	3.746376
Lebanon	LBN	2013	18180.367	5678859	4.15577
Lebanon	LBN	2014	16863.637	6274345	3.825102
Lebanon	LBN	2015	16611.72	6398941	3.6099732
Lebanon	LBN	2016	17248.19	6258628	3.7548215
Lebanon	LBN	2017	17808.076	6109255	4.02668
Lebanon	LBN	2018	17970.94	5950842	2.8903487
Lebanon	LBN	2019	17172.197	5781912	3.1477506
Lebanon	LBN	2020	13780.958	5662924	2.2603166
